-69.5149,-98.20801900000001,-90.0991,0.9632699668467758,-96.3367300000002,0.6742889999999999,1.0,7.200847462483335e-100,0.9009
0.6930135039158115,5.953389018948549e-29,-99.99999894994397,4.0297767743107105e-29,-99.86596691304972,4.488410147811278e-28,4.674375946293077e-39,3.0771210630766464e-25,4.480793868421314e-28
0,0,0,0,0,0,0,0,0
-99.99999368447271,3.6828861300000045e-07,-99.99989468663267,-0.9999999999986886,-99.99926966160858,-1.0,-0.9999999999999407,-0.9999999999999614,-0.992999999999341
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.01081740424165,-99.00913713366182,-99.01106600436107,0.989815314411,-99.01025187763533,0.99,0.00010503045630000005,1.0,1.7519950812592138e-22
1.761513019032003e-14,-99.97186121100253,-99.99996767265873,-0.999999999838097,-99.99999948737124,-0.9999999999999999,-1.0,-1.0,-0.9999917744743
-97.3,-90.31393,-98.25823503010271,0.99,-98.2363627,0.898821,0.9855209153789996,0.0,0.9099999999999999
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-90.307,-98.22673000008055,0.9632712246455758,-98.7937208242711,-99.00584442614189,1.0,-0.9919,-0.973,-0.973
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.01932881051565,0.99,-98.21783881,-96.34640196446276,-99.01984737676533,0.973,-0.9963912070000001,-0.9099999999999999,-0.996409950319
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.99,-69.31393,-96.3463627,-98.77952271991079,-90.11016721,0.9099999999999999,-0.7,-0.7,-0.7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.9801561329999999,0.9801,0.9801,-99.02970067593228,-99.02969994941978,6.962673801236511e-10,0.9796557747920978,6.90336800937032e-07,0.9796700700663169
0,0,0,0,0,0,0,0,0
-99.99955852705246,-1.0,-1.0,-99.99655500037962,-99.9991919169058,-1.0,1.227628711680945e-06,-1.0,-1.0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.00805118617001,-90.0991,-0.9919,-98.2136323,-99.00356306194901,0,0.9723479317113866,1.0,-0.9919
0.6930001107550678,-99.99610340538277,3.0804128216008074e-43,-99.99999906073616,-99.99999709663375,-0.99,8.876414770200582e-84,-0.99,-0.9899999999996085
-69.307,0,0.693,0,0,3.6389692138821126e-197,0.693,0.6306299999999999,1.0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-90.307,-0.9963912070000001,-70.0,-69.307,-90.0991,-0.99757,1.0,-0.973,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.025168837721666462,-69.307,-90.307,-69.9999980878362,-69.30700036828861,4.7975381967815805e-81,1.0,0.693,0
0,0,0,0,0,0,0,0,0
-99.00999987512147,-99.00999574315759,-99.00999861246069,-99.00998581052531,-99.00994860965531,-0.99999995217031,1.0,-0.9996950809811161,-0.999999468559
4.824656361277136e-73,1.9254423845345424e-116,-99.99953740991745,-99.99989300221773,-99.99964963531497,-0.9899999999999998,1.2896306453693786e-74,2.7178345734952293e-31,-0.9787734
-69.307,0.9009,-96.66937,-98.22673,-90.16147000000001,0.14100158664899998,0.0,0.9802970099999947,1.0
0,0,0,0,0,0,0,0,0
0.9821167880861641,-69.307,-99.00446413300219,-98.96036719498915,-98.94200046211292,0.4807087292699999,0.13508381740231867,1.0,0.9632699999194553
0,0,0,0,0,0,0,0,0
-98.98885171,-99.0080966539,-99.003655513,-99.003655513,-98.22673,-0.9999940951,0.0,1.0,-0.9997813
0,0,0,0,0,0,0,0,0
-99.00999987224304,-99.00999957387496,-99.00999987213898,-99.00999999968951,-99.00999526438964,0.0,0.0,0.0,1.0
0,0,0,0,0,0,0,0,0
8.052020124499097e-58,-0.978432849658346,5.413065596494712e-57,-0.9800942975688341,-99.99568661609077,-0.9800994945101171,4.487220447899045e-36,-0.9801,1.0408670918358936e-56
-99.99990981867033,5.527815419335851e-26,2.016159584230946e-47,3.664496047560209e-33,-99.99949400592556,2.3780782179435736e-45,3.386013816611486e-34,3.830775459708017e-26,2.644326876499022e-19
0,0,0,0,0,0,0,0,0
2.808420855368058e-21,-99.99459487930028,8.949413735897855e-10,1.0819241353057601e-38,-99.66566748437312,3.3979061662496158e-50,1.1163498272435836e-09,-0.9800999999999999,0.14407480938171824
0,0,0,0,0,0,0,0,0
-100.92589943439663,-100.98000044686259,-0.9900000000027119,-0.9999999544515306,-100.97989203480849,-0.9999999999990585,-0.9999999999978033,-0.9993699999999153,-0.989999999950424
0,0,0,0,0,0,0,0,0
-100.0,-99.99999991737633,-0.9999999999999994,-0.8746025824765937,-100.0,-0.9772470405525414,-1.0,3.395198592726396e-50,-0.9999999996651922
0,0,0,0,0,0,0,0,0
3.4324801944566246e-43,3.6093522868762546e-61,-99.9296060953167,7.2101782093799935e-31,-99.99997840607423,9.220568238940548e-44,2.8717858339036383e-31,5.288383408388026e-50,2.240177315887322e-46
0,0,0,0,0,0,0,0,0
-99.99996849067685,-0.9899999999999589,-99.91355491782903,-1.0,-99.99999999793204,-1.0,-1.0,-0.989991856729557,1.6082187870923784e-72
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.99999881539478,-99.99999974145146,-99.99872794148588,-0.999999999999341,-99.99978960647317,-1.0,-0.9999999988831603,-1.0,8.42526362727874e-22
-1.0,-99.99999999998342,-99.99999999938588,-1.0,-99.99999999297708,-1.0,-0.999999999999756,2.835822320100003e-06,-1.0
-99.99999999999993,-99.99999929250569,-99.99819708515827,-0.9999999999999984,-99.98920377056045,-0.9999999999999997,-0.9999999999999893,2.8767079984120696e-63,-0.9999999999991864
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.99999546182158,-0.9999829899990912,-99.99999999769031,-0.99990983289871,-99.99999814529617,-1.0,2.4138501232641406e-91,-0.9999999544537348,-0.9899999999995877
0,0,0,0,0,0,0,0,0
-0.9999999999999822,-100.90745146867603,-100.97620711502435,-0.9999999999998023,-100.96969133298585,-0.9899999999999991,-0.9899999999999994,-0.99,-0.9999999999991864
-99.99999914923642,-99.99999047007002,-99.99999028433703,-1.0,-99.99882070422669,-1.0,2.3795428874627356e-34,-0.9999999999999999,-0.999811
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
9.792357702084719e-32,8.739902384491075e-33,4.088184665306592e-32,-99.99600493795121,-99.99839969553553,-0.9653707226218984,6.136957860242113e-56,1.2705489666307027e-51,3.901743012952504e-37
0,0,0,0,0,0,0,0,0
-100.97996836104568,-0.999995728789,-0.9999999999999981,-100.98008106879911,-100.97987684384654,-0.9999999979890326,-1.0,-0.9999862215651917,-0.9899996314980402
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.99999996816304,-99.99999999613146,-1.0,-99.99970885557514,-99.99999998472795,-1.0,-1.0,-1.0,6.51264414381798e-80
-0.998978966388613,-70.0,-0.991686788173711,-91.0,-100.44225721427267,-0.9899999999062109,-0.996999105584797,-0.989999999798095,-0.9953142396908399
-99.00999961166548,-99.00999861246069,-0.999271,-99.00999987662372,-99.0094744639,-0.999053233192,1.0,2.9025930456369066e-09,-0.9999999518631094
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.99999983973396,-0.9994897,-99.95677732786517,-99.99609081335184,-99.85582026532259,-1.0,-1.0,-0.9999999940334231,2.5275786489379506e-22
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-1.0,-99.99884466263391,-99.99999967146601,-99.99999999795321,-99.9999999998158,-0.99,-0.9999997779349695,5.4668936804423e-106,-0.99990860527
0,0,0,0,0,0,0,0,0
-100.98999999996633,-100.98999428585897,-100.98999998614794,-100.98999999999998,-100.989296260579,-1.0,-1.0,-1.0,-1.0
-0.9919,-0.9919,-91.0,-70.0,-70.0,-0.9899999517215772,-0.9899999756021318,-0.9969998421584522,-0.9899999526486069
-99.00999999898849,-0.9999999956953279,-99.0099995837382,-99.00994860965531,-99.00999998876094,-0.9999998405677,1.0,-0.9999999431214588,0.3937289999999999
0,0,0,0,0,0,0,0,0
-0.9887167,-99.996733527036,-99.99883299472718,-99.9999995797889,-99.99951140692106,-0.999999999999756,3.3145975170000055e-08,-0.99,-1.0
0,0,0,0,0,0,0,0,0
-70.0,-70.0,-70.0,-70.0,-91.0,-0.9999415285299947,-0.999980317,-0.99997863010129,-0.99993439
0,0,0,0,0,0,0,0,0
-70.0,-99.19,-91.0,-90.36937,-70.0,-0.7,0.9999999956953279,-0.9099999999999999,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.99999997725953,-0.999999999999882,-0.5047606595946421,-99.99995944774082,-100.0,9.401407404742777e-78,-0.999954073,-1.0,-1.0
0,0,0,0,0,0,0,0,0
-1.0,-100.96702146435173,-0.990630000000002,-100.90774175707831,-100.94394034173553,-0.99,-1.0,-0.99,-0.99
-98.93782171000001,-98.98834651300001,1.0,-99.00999857931473,-99.00999987213832,0.0,-0.9999940951,-0.9999999987085983,-0.999980317
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-0.9094336522916073,-0.99,-99.9290085485663,-99.99996787112725,-99.99999489904403,3.3145975170000055e-08,-1.0,-1.0,-1.0
-98.9395057,1.0,-99.0080552782657,-98.945119,-96.33673,0.98927829,-0.999513487,-0.999999468559,-0.9990259289353
0,0,0,0,0,0,0,0,0
1.0,-99.0099473820266,-99.00998422455177,-98.93782171000001,-99.00805118617001,0.9899999857945768,-0.9999998405677,-0.9899982462446985,-0.988498
0,0,0,0,0,0,0,0,0
-100.7201184409,-98.20089999999105,-98.182189,-91.693,-100.6579,-1.0,-1.0,-1.0,-1.0
0,0,0,0,0,0,0,0,0
-100.98690674814665,-100.98271724382765,-100.963113739388,-100.98214865016075,-100.63338858937297,-0.981099259702687,-1.0,-1.0,-1.0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.883,-100.44999999999999,-99.19,-99.88131600999999,-97.974289,-1.0,-1.0,-1.0,-1.0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.02970096206727,-0.9777750870164666,0.9801000000298313,-0.6919434068376734,2.819890117718457e-14,-99.02345776223426,7.136220928856044e-20,-0.9800989515994171,-0.9671324254242639
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.6860700000108418,-99.0296974044345,0.9801,-0.9689431733187518,0.0005102102244652889,-99.0295596624212,0.00010798764114984728,2.9478373241905623e-06,-0.9800999999519993
0,0,0,0,0,0,0,0,0
-91.0,-90.3207907,0.9801,0.0,0.0,-69.3207907,0,-0.7629999999999999,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-90.307,-70.0,-90.307,0.0,0.6913160099999999,-70.0,0.0,0.68607,1.0
1.2922030976206656e-30,1.2116224284556138e-52,-99.5174619936011,-0.941199725822872,1.0154332260328047e-23,-99.85586498437875,2.0154731732684966e-32,-0.9801,-0.9784247464974241
0,0,0,0,0,0,0,0,0
-100.9800999947486,-0.99,-100.98009999997504,-0.9999992595429587,-0.9999913152043,-100.97576045368585,-0.9999999999991864,-0.999954073,-1.0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-98.86510900026593,-91.0,-70.0,-0.8952867,0.99,-97.3,0.0,0,-0.693
-0.989997666932429,-100.98009712952418,-100.97278070505327,-1.0,-1.0,-100.97450384929344,-0.9999999999926777,-0.9999999999999923,-1.0
-98.93081015448519,-90.31393,-96.61393000000001,0.99,0.06112474046272026,-70.0,0.90369071793,0.8965984802224318,-0.9009
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-90.3925330399,-70.0,0.989419788955528,-70.0,0,0,0.0,0,-0.7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.0,-70.0,-91.0,0.99999822853,-91.0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.9889297040698043,0,0,0,0,-70.0,0,0.0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
7.707092816341595e-20,4.173256627247792e-40,7.238057623993579e-34,-99.80230269477254,2.198924010719055e-33,-99.99975842510639,5.7906682775099355e-33,3.334858809921126e-39,2.899171106505596e-42
0,0,0,0,0,0,0,0,0
-99.99998187447035,-1.0,-0.9627838944984106,-99.99998716108396,-0.99998299,-99.98539718353042,0.06174630000000003,-0.9999999874992677,-0.99
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-90.3207907,-70.0,-0.6563409999999998,-70.0,-0.43702728999999996,-69.53271772299999,0.9801,0,0
2.3198715501105728e-57,-99.66718055753573,-0.9800999353310614,-99.98886091443227,-0.989999986638526,-99.99890124530081,1.2153524229098127e-06,-0.2969999999999865,-0.9752566145668184
-69.31393,0,4.459721611306583e-05,-69.31393000002215,4.2022658282495185e-17,0,1.806418817903703e-05,2.749771190985876e-17,0.99
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-69.307,-0.7,-90.16147000000001,-90.0992515591,-0.7,-96.34235694031901,0,0.3361742999999999,1.0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4.5018333933618797e-35,-69.307,-98.46832995304494,-98.91551063183236,1.2412690290030088e-05,-96.39760604678959,0.0,0,1.0
0,0,0,0,0,0,0,0,0
-70.0,-70.0,-70.0,0,0,0,0,0,0.99999995217031
7.66986720649999e-111,0.0,-99.99999999999999,-99.99999999999999,-0.9892507788539586,-99.99999999999969,0.0,-0.9800999999999984,-0.99
-99.99999873284109,3.0860774839214283e-100,-99.9998946130326,-99.99996517665758,4.4093410107072735e-51,-99.99999993570637,8.341009541495234e-22,7.91138112421834e-60,1.8754386885256477e-65
0,0,0,0,0,0,0,0,0
6.451612249595965e-93,-99.99999883768727,-99.99999054720298,-99.99999053116015,7.249024769686396e-12,-99.99964978730502,1.902625275947544e-116,1.6082187870923784e-72,-0.7293090276276438
0,0,0,0,0,0,0,0,0
-99.19,-97.3,-97.3,-70.0,-0.9099999999999999,-70.0,0.0,-0.96327,-0.7
0,0,0,0,0,0,0,0,0
-99.99998405658394,-99.99551665703581,-99.99969884047762,-99.99999986189631,5.432410913664931e-209,-99.99999436628279,0.0,0.0,-0.989999463661135
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-90.16147000000001,0,0.9707544,1.0,-90.117811,-69.307,-0.7,-0.7,-0.7
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.00875341000001,0.9838670688,-99.0103913459353,1.0,-91.0,-98.95475329390001,-0.99993439,-0.99757,-0.99993439
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0.9632700000000015,-98.22637992144772,-99.00350395390001,1.0,-99.00364626502915,-98.77501911048657,-0.87456439,-0.99757,-0.9999940951
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-99.99999932020312,-0.9999999999999822,-1.0,-99.99827741272088,-99.99610026283676,-99.95667250534079,1.2089568277220883e-29,-0.99,-1.0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
9.188064337513864e-08,-99.19,4.2633506463925156e-67,-91.0,-99.92709718355293,-70.0,4.5212167488488053e-13,-0.6742889999999999,0.0
0,0,0,0,0,0,0,0,0
-100.827799249681,-100.9893710198825,-1.0,-100.96740258971069,-100.9899361704656,-100.91464882811493,-1.0,-1.0,-1.0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-90.5149,-69.5149,-91.0,-91.0,0,-70.0,0.9919,-0.7,0
