2.380855680000009e-07,-0.11429376000000002,-0.10860863848527752,-0.10752211617870527,-0.3583999785711649,-0.35840000000000005,-0.3584000063862332,-0.35840000000003025,-0.44108089799437517
0,0,0,0,0,0,0,0,0
-100.0,-0.7520816480000001,-0.6400000000000001,-0.6400000001446371,-2.9760696000000144e-07,-0.6399952382886496,-0.6397617596180196,-0.6400000004821234,-0.640272145481575
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-100.0,-100.0,-0.6399999999479308,-0.16800097059548752,0.20832000000000006,-0.37119999996935005,-0.16799999999999976,-0.6399998248296296,-0.0504
-0.20831999953713132,-100.0,-0.5613608713063449,-0.627904000000003,-0.6160000080371454,-0.6334681599953138,0.11602262400000007,-0.44800000000000006,-0.6399933785723728
-100.0,-100.0,0.44799999945037955,-0.2560176372536622,0.7520816480000001,-3.113069505497408e-18,-0.25541938664307473,0.13549128790224108,-2.6784626391698546e-08
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-100.0,-0.6388133823998129,-100.0,-0.0013608000000000006,0.05039898118632721,-0.3679928123877583,0.5492799474485631,-3.674146114849677e-05,0.6400246928047456
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-1.0854617573900881e-28,-100.0,-100.0,-0.001033969914401627,0.19200000000000006,-0.2559726397552,-0.16799999993492476,5.9596520019865e-44,0.6400022044866274
0,0,0,0,0,0,0,0,0
-99.99998405677,-99.999822853,-99.99998405677,-0.21897847607999998,-0.16799669325557826,-0.2559999983929223,-0.799998582824,-0.5600000000000475,0.6400000000000001
-0.6400246928047456,-0.6400021830636128,-100.0,-0.6500792063814401,0.10860863809766774,-0.6735725731738232,-0.6400246928046022,-0.6400244943998736,-0.6400000178564177
-100.0,-0.6399617887359508,-100.0,-0.3682264060783096,-2.4698456046884394e-09,2.9623330178798945e-05,0.6400000000000001,-0.0045470312260804824,-0.367918352
0,0,0,0,0,0,0,0,0
-0.6400000000000001,-100.0,-100.0,-0.6393468159915648,0.5613608714907571,-0.46009600000000006,-0.05039999807150693,-0.6735947092095744,-0.0503999948573992
0,0,0,0,0,0,0,0,0
-99.757,-70.0,-70.0,-0.7904960000000001,2.9892342141149193e-15,-0.7784,-0.728,-0.79982504,-0.7784
0,0,0,0,0,0,0,0,0
-99.9999985651093,-99.99999987085984,-99.99994685589999,-0.4486400144633468,-0.5750832584000043,-0.13576080000000001,0.6399999999843793,-0.559999761914432,-0.799999783172072
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-100.0,-0.55637040638144,-0.5599973331770989,-100.0,7.231883207668254e-10,-0.6399994643070497,-0.6400000000000001,-0.6400022044931679,-0.5750835472057725
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-0.255999497374912,-100.0,-0.55891136,-100.0,0.6430240000000002,-0.6735999283459508,-0.6399984127628802,-0.0036287999999999807,-0.45248
0,0,0,0,0,0,0,0,0
-99.99999999999153,-99.99999999999153,0.01912824000000001,-99.99999996125796,-0.9999999999651321,-0.9999999999968618,-0.9999999999997176,-0.9999999999999998,-0.9999762229902388
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-91.0,-91.0,-99.757,-97.3,0.2400000000000001,0.5599999999999999,-0.5599999999999999,0.6399999999995242,0.5056000000472964
0.640000000000003,-0.6399999614301382,-100.0,-100.0,-0.13439997321396774,-0.6399999567540781,-0.6399999373155224,-0.6399999871433795,-0.5599999285743297
0,0,0,0,0,0,0,0,0
-100.0,-0.7999999999999958,-100.0,-100.0,-0.998866,-1.0,-1.0,-1.0,-0.99999724438
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
-70.0,-99.19,-99.757,-99.9271,0.8,-0.79352,-0.5599999999999999,-0.7784,-0.16799999999957826
0.6400000000000001,-70.0,-70.0,-70.0,-0.9099999999999999,-0.7,-0.9099999999999999,-0.973,-0.728
-91.0,-70.0,-91.0,-91.0,0.8,0.5599999999999999,1.0,0.44800000000000006,0.5599999999999999
0,0,0,0,0,0,0,0,0
